ageGroup,sex,height,weight,BMI,bodyFat
9,1,170,67.2,23.3,13.5
9,1,170,76.8,26.6,19.7
9,1,170,78,27,19.9
9,1,170.1,75.4,26.1,23.1
9,1,170.2,70.4,24.3,15.8
9,1,170.3,64.6,22.3,21.4
9,1,170.5,72,24.8,22.9
9,1,170.5,77,26.5,23.1
9,1,170.6,60.6,20.8,23.7
9,1,171,70.5,24.1,23.4
9,1,171,73.5,25.1,19
9,1,171,78,26.7,25.6
9,1,171.4,71.7,24.4,21.7
9,1,171.6,75.4,25.6,22.9
9,1,172,62.8,21.2,18.3
9,1,172,64,21.6,27.5
9,1,172,68,23,16.1
9,1,172,78,26.4,24.9
9,1,172.5,74,24.9,23.3
9,1,173,58,19.4,16.7
9,1,173,85,28.4,22.3
9,1,173.4,70.5,23.4,24.8
9,1,173.8,77,25.5,21.1
9,1,174.7,73,23.9,16.4
9,1,175,70,22.9,17.4
9,1,175.7,81.2,26.3,20.1
9,1,176.8,87.5,28,30.7
9,1,177,84.8,27.1,20.4
9,1,177.5,77.5,24.6,29.7
9,1,177.8,82.7,26.2,16.9
9,1,177.8,88.8,28.1,36.5
9,1,177.9,84.7,26.8,21.4
9,1,178.5,71.5,22.4,16.2
9,1,179.1,70.7,22,14.1
9,1,180,75,23.1,16.2
9,2,134,41,22.8,20.3
9,2,143,54.6,26.7,30.8
9,2,145,48.5,23.1,21.6
9,2,147,62,28.7,27
9,2,149,56,25.2,25.4
9,2,149.2,45.8,20.6,21.7
9,2,149.4,66.1,29.6,32
9,2,149.4,66.1,29.6,32
9,2,149.5,51.6,23.1,25.9
9,2,149.5,58.1,26,27.3
9,2,149.6,53.3,23.8,28.4
9,2,149.8,54.6,24.3,29.4
9,2,150,44,19.6,21.6
9,2,150.4,72.4,32,31.9
9,2,150.5,48.5,21.4,17.7
9,2,150.7,49.2,21.7,33.3
9,2,151,48.5,21.3,22.8
9,2,151,53.8,23.6,34.9
9,2,151.7,53.4,23.2,21.7
9,2,152,47,20.3,26.8
9,2,152,53.2,23,26.8
9,2,152.1,66.7,28.8,28.4
9,2,152.4,57.8,24.9,35.8
9,2,152.5,57.5,24.7,28.5
9,2,152.6,75.8,32.6,38.8
9,2,152.8,58.2,24.9,27.8
9,2,153,54.9,23.5,20.7
9,2,153,61,26.1,21.2
9,2,153,62.8,26.8,21.7
9,2,153.1,56,23.9,29.1
9,2,153.2,62,26.4,24
9,2,153.5,69.8,29.6,23.7
9,2,154,53,22.3,16.5
9,2,154,58,24.5,27
9,2,154,60,25.3,34.4
9,2,154,61.1,25.8,21.3
9,2,154.2,71.6,30.1,40
9,2,154.5,46.8,19.6,22.8
9,2,154.5,51.4,21.5,24.1
9,2,155,44.8,18.6,18.5
9,2,155.1,59.4,24.7,31.1
9,2,155.1,64.3,26.7,29.5
9,2,155.3,55.3,22.9,30.9
9,2,155.3,66.4,27.5,25.5
9,2,155.5,53.3,22,34.1
9,2,156,48.7,20,29.6
9,2,156,58.3,24,25.5
9,2,156,73,30,43.4
9,2,156.4,51.4,21,23.7
9,2,156.4,68,27.8,32.3
9,2,156.5,54,22,19.4
9,2,156.5,57.4,23.4,24.4
9,2,156.5,61,24.9,22.8
9,2,156.7,61.2,24.9,26.8
9,2,156.7,62,25.2,26.6
9,2,157.1,56.1,22.7,25.3
9,2,157.5,74.1,29.9,25.7
9,2,157.6,61.5,24.8,24.9
9,2,157.7,50.1,20.1,16.8
9,2,158,56,22.4,20.4
9,2,158,61,24.4,19.3
9,2,158,63.8,25.6,26.3
9,2,158.1,53.5,21.4,29.4
9,2,158.1,54.9,22,24
9,2,158.1,63.7,25.5,33.4
9,2,158.1,65,26,24
9,2,158.3,65,25.9,22.2
9,2,158.5,54.5,21.7,23.1
9,2,158.6,58.4,23.2,31.8
9,2,159,58,22.9,17
9,2,159,66,26.1,20.9
9,2,159,72,28.5,28
9,2,159,75,29.7,26.5
9,2,159.1,53.7,21.2,33.1
9,2,159.1,55.2,21.8,36.4
9,2,159.1,56.6,22.4,27.9
9,2,159.2,56.8,22.4,34.8
9,2,159.7,62.2,24.4,37.2
9,2,160,57,22.3,22.4
9,2,160.1,56.8,22.2,24.2
9,2,160.5,75.5,29.3,31
9,2,161.3,58.6,22.5,30.3
9,2,161.7,64.3,24.6,30.1
9,2,162,57,21.7,29.7
9,2,162,64,24.4,27
9,2,163.5,56.6,21.2,20.8
9,2,164.4,68.1,25.2,35.8
9,2,164.6,61.7,22.8,26.6
9,2,167,66,23.7,28.1
